0.00,0.03,0.10,0.03,0.00,0.10,0.03,0.03
0.00,0.03,0.17,0.00,0.00,0.13,0.07,0.13
0.17,0.27,0.50,0.57,0.60,0.73,0.80,0.90
0.20,0.30,0.60,0.57,0.67,0.83,0.83,1.00
0.07,0.03,0.13,0.10,0.13,0.33,0.47,0.60
0.10,0.03,0.07,0.23,0.27,0.57,0.63,0.70
0.27,0.33,0.53,0.67,0.60,0.83,0.80,0.87
0.27,0.47,0.57,0.77,0.67,0.87,0.87,0.97
0.17,0.43,0.50,0.73,0.80,1.00,1.00,1.00
0.60,0.93,1.00,1.00,1.00,1.00,1.00,1.00
