0.00,0.17,0.27,0.40,0.40,0.33,0.40,0.73
0.00,0.17,0.30,0.40,0.43,0.37,0.53,0.83
0.03,0.17,0.43,0.67,0.70,0.67,0.80,1.00
0.10,0.17,0.30,0.33,0.40,0.43,0.50,0.83
0.00,0.00,0.07,0.10,0.10,0.03,0.20,0.50
0.03,0.00,0.23,0.27,0.43,0.37,0.43,0.83
0.00,0.03,0.20,0.33,0.37,0.57,0.63,0.87
0.07,0.13,0.30,0.43,0.63,0.73,0.73,0.97
0.00,0.03,0.13,0.43,0.43,0.60,0.67,1.00
0.07,0.53,0.87,0.93,1.00,1.00,1.00,1.00
