0.33,0.20,0.33,0.37,0.33,0.47,0.60,0.63
0.23,0.23,0.33,0.40,0.40,0.50,0.67,0.63
0.33,0.30,0.57,0.73,0.70,0.77,0.93,1.00
0.23,0.17,0.33,0.37,0.37,0.43,0.37,0.57
0.00,0.03,0.00,0.07,0.10,0.20,0.33,0.57
0.10,0.10,0.27,0.30,0.43,0.50,0.43,0.83
0.00,0.10,0.33,0.40,0.43,0.63,0.67,0.87
0.10,0.23,0.37,0.47,0.63,0.77,0.83,0.97
0.07,0.03,0.20,0.50,0.50,0.70,0.73,1.00
0.47,0.70,0.97,1.00,1.00,1.00,1.00,1.00
